b'id',b'key',b'value',b'type' 
5682696342,b'level',b'2',b'regular'
5682696343,b'door',b'yes',b'regular'
5682696343,b'level',b'2',b'regular'
5682696344,b'door',b'yes',b'regular'
5682696344,b'level',b'2',b'regular'
5682696345,b'door',b'yes',b'regular'
5682696345,b'level',b'2',b'regular'
5682696346,b'door',b'yes',b'regular'
5682696346,b'level',b'2',b'regular'
5682696347,b'door',b'yes',b'regular'
5682696347,b'level',b'2',b'regular'
5682696348,b'door',b'yes',b'regular'
5682696348,b'level',b'2',b'regular'
5682696349,b'door',b'yes',b'regular'
5682696349,b'level',b'2',b'regular'
5682696350,b'door',b'yes',b'regular'
5682696350,b'level',b'2',b'regular'
5682696351,b'door',b'yes',b'regular'
5682696351,b'level',b'2',b'regular'
5682696352,b'door',b'yes',b'regular'
5682696352,b'level',b'2',b'regular'
5682696353,b'door',b'yes',b'regular'
5682696353,b'level',b'2',b'regular'
5682696354,b'door',b'yes',b'regular'
5682696354,b'level',b'2',b'regular'
5682696355,b'door',b'yes',b'regular'
5682696355,b'level',b'2',b'regular'
5682696356,b'door',b'yes',b'regular'
5682696356,b'level',b'2',b'regular'
5682696357,b'door',b'yes',b'regular'
5682696357,b'level',b'2',b'regular'
5682696358,b'door',b'yes',b'regular'
5682696358,b'level',b'2',b'regular'
5682696359,b'door',b'yes',b'regular'
5682696359,b'level',b'2',b'regular'
5682696360,b'door',b'yes',b'regular'
5682696360,b'level',b'2',b'regular'
5682696361,b'door',b'yes',b'regular'
5682696361,b'level',b'2',b'regular'
5682696362,b'door',b'yes',b'regular'
5682696362,b'level',b'2',b'regular'
5682696363,b'door',b'yes',b'regular'
5682696363,b'level',b'2',b'regular'
5682696364,b'door',b'yes',b'regular'
5682696364,b'level',b'2',b'regular'
5682696365,b'door',b'yes',b'regular'
5682696365,b'level',b'2',b'regular'
5682696366,b'door',b'yes',b'regular'
5682696366,b'level',b'2',b'regular'
5682696367,b'door',b'yes',b'regular'
5682696367,b'level',b'2',b'regular'
5682696368,b'door',b'yes',b'regular'
5682696368,b'level',b'2',b'regular'
5682696370,b'door',b'yes',b'regular'
5682696370,b'level',b'2',b'regular'
5682696371,b'door',b'yes',b'regular'
5682696371,b'level',b'2',b'regular'
5682696372,b'door',b'yes',b'regular'
5682696372,b'level',b'2',b'regular'
5682696373,b'door',b'yes',b'regular'
5682696373,b'level',b'2',b'regular'
5683117323,b'crossing',b'uncontrolled',b'regular'
5683117323,b'highway',b'crossing',b'regular'
5683117324,b'crossing',b'unmarked',b'regular'
5683117324,b'highway',b'crossing',b'regular'
5683117325,b'crossing',b'unmarked',b'regular'
5683117325,b'highway',b'crossing',b'regular'
5683117380,b'crossing',b'unmarked',b'regular'
5683117380,b'highway',b'crossing',b'regular'
5685742820,b'disc_golf',b'basket',b'regular'
5685745921,b'disc_golf',b'basket',b'regular'
5685745922,b'disc_golf',b'basket',b'regular'
5685745923,b'disc_golf',b'basket',b'regular'
5685745924,b'disc_golf',b'basket',b'regular'
5685745925,b'disc_golf',b'basket',b'regular'
5685745926,b'disc_golf',b'basket',b'regular'
5685745927,b'disc_golf',b'basket',b'regular'
5685745928,b'disc_golf',b'basket',b'regular'
5685745929,b'disc_golf',b'basket',b'regular'
5685745930,b'disc_golf',b'basket',b'regular'
5685745931,b'disc_golf',b'basket',b'regular'
5685745932,b'disc_golf',b'basket',b'regular'
5685745933,b'disc_golf',b'basket',b'regular'
5685745934,b'disc_golf',b'basket',b'regular'
5685745935,b'disc_golf',b'basket',b'regular'
5685745936,b'disc_golf',b'basket',b'regular'
5685745937,b'disc_golf',b'basket',b'regular'
5685745938,b'disc_golf',b'basket',b'regular'
5685745939,b'disc_golf',b'basket',b'regular'
5685745940,b'disc_golf',b'tee',b'regular'
5685745941,b'disc_golf',b'tee',b'regular'
5685745942,b'disc_golf',b'tee',b'regular'
5685745943,b'disc_golf',b'tee',b'regular'
5685745944,b'disc_golf',b'tee',b'regular'
5685745945,b'disc_golf',b'tee',b'regular'
5685745946,b'disc_golf',b'tee',b'regular'
5685745947,b'disc_golf',b'tee',b'regular'
5685745948,b'disc_golf',b'tee',b'regular'
5685745949,b'disc_golf',b'tee',b'regular'
5685745950,b'disc_golf',b'tee',b'regular'
5685745951,b'disc_golf',b'tee',b'regular'
5685745952,b'disc_golf',b'tee',b'regular'
5685745953,b'disc_golf',b'tee',b'regular'
5685745954,b'disc_golf',b'tee',b'regular'
5685745955,b'disc_golf',b'tee',b'regular'
5685745956,b'disc_golf',b'tee',b'regular'
5685745957,b'disc_golf',b'tee',b'regular'
5685745958,b'disc_golf',b'tee',b'regular'
5685745959,b'disc_golf',b'tee',b'regular'
5685745960,b'disc_golf',b'tee',b'regular'
5685745961,b'disc_golf',b'tee',b'regular'
5685745962,b'disc_golf',b'tee',b'regular'
5685745963,b'disc_golf',b'tee',b'regular'
5685745964,b'disc_golf',b'tee',b'regular'
5685745965,b'disc_golf',b'tee',b'regular'
5685745966,b'disc_golf',b'tee',b'regular'
5685745967,b'disc_golf',b'tee',b'regular'
5685745968,b'disc_golf',b'tee',b'regular'
5685745969,b'disc_golf',b'tee',b'regular'
5685745970,b'disc_golf',b'tee',b'regular'
5685858217,b'disc_golf',b'basket',b'regular'
5685858218,b'disc_golf',b'basket',b'regular'
5685858219,b'disc_golf',b'basket',b'regular'
5685858220,b'disc_golf',b'basket',b'regular'
5685858221,b'disc_golf',b'basket',b'regular'
5685858222,b'disc_golf',b'basket',b'regular'
5685858223,b'disc_golf',b'basket',b'regular'
5685858224,b'disc_golf',b'basket',b'regular'
5685858225,b'disc_golf',b'basket',b'regular'
5685858226,b'disc_golf',b'basket',b'regular'
5685858227,b'disc_golf',b'basket',b'regular'
5685858228,b'disc_golf',b'basket',b'regular'
5685858229,b'disc_golf',b'basket',b'regular'
5685858230,b'disc_golf',b'basket',b'regular'
5685858231,b'disc_golf',b'basket',b'regular'
5685858232,b'disc_golf',b'basket',b'regular'
5685858233,b'disc_golf',b'basket',b'regular'
5685858234,b'disc_golf',b'basket',b'regular'
5685858235,b'disc_golf',b'basket',b'regular'
5685858236,b'disc_golf',b'basket',b'regular'
5685858237,b'disc_golf',b'basket',b'regular'
5685858238,b'disc_golf',b'tee',b'regular'
5685858239,b'disc_golf',b'tee',b'regular'
5685858240,b'disc_golf',b'tee',b'regular'
5685858241,b'disc_golf',b'tee',b'regular'
5685858242,b'disc_golf',b'tee',b'regular'
5685858243,b'disc_golf',b'tee',b'regular'
5685858244,b'disc_golf',b'tee',b'regular'
5685858245,b'disc_golf',b'tee',b'regular'
5685858246,b'disc_golf',b'tee',b'regular'
5685858247,b'disc_golf',b'tee',b'regular'
5685858248,b'disc_golf',b'tee',b'regular'
5685858249,b'disc_golf',b'tee',b'regular'
5685858250,b'disc_golf',b'tee',b'regular'
5685858251,b'disc_golf',b'tee',b'regular'
5685858252,b'disc_golf',b'tee',b'regular'
5685858253,b'disc_golf',b'tee',b'regular'
5685858254,b'disc_golf',b'tee',b'regular'
5685858255,b'disc_golf',b'tee',b'regular'
5685858256,b'disc_golf',b'tee',b'regular'
5685858257,b'disc_golf',b'tee',b'regular'
5685858258,b'disc_golf',b'tee',b'regular'
5685858259,b'disc_golf',b'tee',b'regular'
5685858260,b'disc_golf',b'tee',b'regular'
5685858261,b'disc_golf',b'tee',b'regular'
5685858262,b'disc_golf',b'tee',b'regular'
5685858263,b'disc_golf',b'tee',b'regular'
5685858264,b'disc_golf',b'tee',b'regular'
5685858265,b'disc_golf',b'tee',b'regular'
5685858266,b'disc_golf',b'tee',b'regular'
5685858267,b'disc_golf',b'tee',b'regular'
5685858268,b'disc_golf',b'tee',b'regular'
5685858269,b'disc_golf',b'tee',b'regular'
5695466052,b'highway',b'turning_circle',b'regular'
5695644237,b'direction',b'backward',b'regular'
5695644237,b'highway',b'stop',b'regular'
5695644238,b'direction',b'forward',b'regular'
5695644238,b'highway',b'stop',b'regular'
5695644239,b'direction',b'backward',b'regular'
5695644239,b'highway',b'stop',b'regular'
5695644240,b'direction',b'backward',b'regular'
5695644240,b'highway',b'stop',b'regular'
5695644241,b'direction',b'backward',b'regular'
5695644241,b'highway',b'stop',b'regular'
5695644242,b'direction',b'forward',b'regular'
5695644242,b'highway',b'stop',b'regular'
5695661305,b'noexit',b'yes',b'regular'
5695661947,b'man_made',b'mast',b'regular'
5695661947,b'construction',b'mast',b'tower'
5695661947,b'type',b'communication',b'tower'
5695661964,b'leisure',b'playground',b'regular'
5701097643,b'railway',b'crossing',b'regular'
5701101745,b'access',b'yes',b'regular'
5701101745,b'leisure',b'playground',b'regular'
5701103952,b'access',b'yes',b'regular'
5701103952,b'leisure',b'playground',b'regular'
5701103959,b'access',b'yes',b'regular'
5701103959,b'leisure',b'playground',b'regular'
5701111956,b'direction',b'backward',b'regular'
5701111956,b'highway',b'stop',b'regular'
5701111966,b'man_made',b'mast',b'regular'
5701111966,b'construction',b'mast',b'tower'
5701111966,b'type',b'communication',b'tower'
5701118835,b'direction',b'backward',b'regular'
5701118835,b'highway',b'stop',b'regular'
5701118836,b'name',b'West Foods',b'regular'
5701118836,b'shop',b'food',b'regular'
5701118862,b'access',b'yes',b'regular'
5701118862,b'amenity',b'parking',b'regular'
5701119861,b'amenity',b'fuel',b'regular'
5701119861,b'brand',b'Gulf',b'regular'
5701119861,b'wikidata',b'Q1296860',b'brand'
5701119861,b'wikipedia',b'en:Gulf Oil',b'brand'
5701119861,b'name',b'Gulf',b'regular'
5718244753,b'access',b'no',b'regular'
5718244753,b'barrier',b'block',b'regular'
5719865765,b'noexit',b'yes',b'regular'
5719865777,b'barrier',b'gate',b'regular'
5719865785,b'barrier',b'gate',b'regular'
5719865789,b'noexit',b'yes',b'regular'
5719865841,b'noexit',b'yes',b'regular'
5719865846,b'barrier',b'gate',b'regular'
5719865873,b'highway',b'traffic_signals',b'regular'
5719865873,b'traffic_signals',b'signal',b'regular'
5719865907,b'highway',b'traffic_signals',b'regular'
5719865907,b'traffic_signals',b'signal',b'regular'
5719865908,b'highway',b'traffic_signals',b'regular'
5719865908,b'traffic_signals',b'signal',b'regular'
5719865922,b'highway',b'traffic_signals',b'regular'
5719865922,b'traffic_signals',b'signal',b'regular'
5719865929,b'highway',b'traffic_signals',b'regular'
5719865929,b'traffic_signals',b'signal',b'regular'
5719865966,b'highway',b'traffic_signals',b'regular'
5719865966,b'traffic_signals',b'signal',b'regular'
5719865967,b'highway',b'traffic_signals',b'regular'
5719865967,b'traffic_signals',b'signal',b'regular'
5719865980,b'highway',b'traffic_signals',b'regular'
5719865980,b'traffic_signals',b'signal',b'regular'
5719865981,b'highway',b'traffic_signals',b'regular'
5719865981,b'traffic_signals',b'signal',b'regular'
5735086563,b'door',b'yes',b'regular'
5735086563,b'level',b'0',b'regular'
5735086564,b'door',b'yes',b'regular'
5735086564,b'level',b'0',b'regular'
5735086565,b'door',b'yes',b'regular'
5735086565,b'level',b'0',b'regular'
5735086566,b'door',b'yes',b'regular'
5735086566,b'level',b'0',b'regular'
5735086567,b'door',b'yes',b'regular'
5735086567,b'level',b'0',b'regular'
5735086568,b'door',b'yes',b'regular'
5735086568,b'level',b'0',b'regular'
5735086569,b'door',b'yes',b'regular'
5735086569,b'level',b'0',b'regular'
5735086570,b'door',b'yes',b'regular'
5735086570,b'level',b'0',b'regular'
5735086571,b'door',b'yes',b'regular'
5735086571,b'level',b'0',b'regular'
5735086572,b'door',b'yes',b'regular'
5735086572,b'entrance',b'yes',b'regular'
5735086572,b'level',b'0',b'regular'
5735086573,b'door',b'yes',b'regular'
5735086573,b'entrance',b'service',b'regular'
5735086573,b'level',b'0',b'regular'
5735086574,b'door',b'yes',b'regular'
5735086574,b'exit',b'emergency',b'regular'
5735086574,b'level',b'0',b'regular'
5735086575,b'door',b'yes',b'regular'
5735086575,b'level',b'0',b'regular'
5735086576,b'door',b'yes',b'regular'
5735086576,b'level',b'0',b'regular'
5735086577,b'door',b'yes',b'regular'
5735086577,b'level',b'0',b'regular'
5735086578,b'door',b'yes',b'regular'
5735086578,b'level',b'0',b'regular'
5735086579,b'door',b'yes',b'regular'
5735086579,b'level',b'0',b'regular'
5735086580,b'door',b'yes',b'regular'
5735086580,b'level',b'0',b'regular'
5735086581,b'door',b'yes',b'regular'
5735086581,b'level',b'0',b'regular'
5735086582,b'door',b'yes',b'regular'
5735086582,b'level',b'0',b'regular'
5735086583,b'door',b'yes',b'regular'
5735086583,b'level',b'0',b'regular'
5735086584,b'door',b'yes',b'regular'
5735086584,b'level',b'0',b'regular'
5735086585,b'door',b'yes',b'regular'
5735086585,b'level',b'0',b'regular'
5735086586,b'door',b'yes',b'regular'
5735086586,b'level',b'0',b'regular'
5735086587,b'door',b'yes',b'regular'
5735086587,b'level',b'0',b'regular'
5735086588,b'door',b'yes',b'regular'
5735086588,b'level',b'0',b'regular'
5735086589,b'door',b'yes',b'regular'
5735086589,b'level',b'0',b'regular'
5735086590,b'door',b'yes',b'regular'
5735086590,b'level',b'0',b'regular'
5735086591,b'door',b'yes',b'regular'
5735086591,b'level',b'0',b'regular'
5735086592,b'door',b'yes',b'regular'
5735086592,b'level',b'0',b'regular'
5735086596,b'door',b'yes',b'regular'
5735086596,b'level',b'0',b'regular'
5735086597,b'door',b'yes',b'regular'
5735086597,b'level',b'0',b'regular'
5735086598,b'door',b'yes',b'regular'
5735086598,b'level',b'0',b'regular'
5735086599,b'door',b'yes',b'regular'
5735086599,b'entrance',b'service',b'regular'
5735086599,b'level',b'0',b'regular'
5735086600,b'door',b'yes',b'regular'
5735086600,b'level',b'0',b'regular'
5735086601,b'door',b'yes',b'regular'
5735086601,b'level',b'0',b'regular'
5735086602,b'door',b'yes',b'regular'
5735086602,b'level',b'0',b'regular'
5735086603,b'door',b'yes',b'regular'
5735086603,b'level',b'0',b'regular'
5735086604,b'door',b'yes',b'regular'
5735086604,b'level',b'0',b'regular'
5735086605,b'door',b'yes',b'regular'
5735086605,b'level',b'0',b'regular'
5735086606,b'door',b'yes',b'regular'
5735086606,b'level',b'0',b'regular'
5735086607,b'door',b'yes',b'regular'
5735086607,b'level',b'0',b'regular'
5735086608,b'door',b'yes',b'regular'
5735086608,b'level',b'0',b'regular'
5735086609,b'door',b'yes',b'regular'
5735086609,b'level',b'0',b'regular'
5735086610,b'door',b'yes',b'regular'
5735086610,b'level',b'0',b'regular'
5735086611,b'door',b'yes',b'regular'
5735086611,b'level',b'0',b'regular'
5735086612,b'door',b'no',b'regular'
5735086612,b'level',b'0',b'regular'
5735086613,b'door',b'no',b'regular'
5735086613,b'level',b'0',b'regular'
5735086614,b'door',b'yes',b'regular'
5735086614,b'level',b'0',b'regular'
5735086615,b'door',b'yes',b'regular'
5735086615,b'level',b'0',b'regular'
5735086616,b'door',b'yes',b'regular'
5735086616,b'level',b'0',b'regular'
5735086617,b'door',b'yes',b'regular'
5735086617,b'level',b'0',b'regular'
5735086618,b'door',b'yes',b'regular'
5735086618,b'level',b'0',b'regular'
5735086619,b'door',b'yes',b'regular'
5735086619,b'level',b'0',b'regular'
5735086620,b'door',b'yes',b'regular'
5735086620,b'level',b'0',b'regular'
5735086821,b'door',b'yes',b'regular'
5735086821,b'level',b'0',b'regular'
5735086822,b'door',b'yes',b'regular'
5735086822,b'level',b'0',b'regular'
5735086823,b'door',b'yes',b'regular'
5735086823,b'level',b'0',b'regular'
5735086824,b'door',b'yes',b'regular'
5735086824,b'level',b'0',b'regular'
5735086825,b'door',b'yes',b'regular'
5735086825,b'level',b'0',b'regular'
5735086826,b'door',b'no',b'regular'
5735086826,b'level',b'0',b'regular'
5735086827,b'door',b'yes',b'regular'
5735086827,b'level',b'0',b'regular'
5735086828,b'door',b'yes',b'regular'
5735086828,b'level',b'0',b'regular'
5735086829,b'door',b'yes',b'regular'
5735086829,b'level',b'0',b'regular'
5735086830,b'door',b'yes',b'regular'
5735086830,b'level',b'0',b'regular'
5735086831,b'door',b'yes',b'regular'
5735086831,b'level',b'0',b'regular'
5735086832,b'door',b'yes',b'regular'
5735086832,b'level',b'0',b'regular'
5735086833,b'door',b'yes',b'regular'
5735086833,b'level',b'0',b'regular'
5735086834,b'door',b'yes',b'regular'
5735086834,b'exit',b'emergency',b'regular'
5735086834,b'level',b'0',b'regular'
5735086835,b'door',b'yes',b'regular'
5735086835,b'entrance',b'service',b'regular'
5735086835,b'level',b'0',b'regular'
5735086836,b'door',b'yes',b'regular'
5735086836,b'level',b'0',b'regular'
5735086837,b'door',b'yes',b'regular'
5735086837,b'level',b'0',b'regular'
5735086838,b'door',b'yes',b'regular'
5735086838,b'level',b'0',b'regular'
5735086839,b'door',b'yes',b'regular'
5735086839,b'entrance',b'main',b'regular'
5735086839,b'level',b'0',b'regular'
5735086840,b'door',b'yes',b'regular'
5735086840,b'level',b'0',b'regular'
5735086841,b'door',b'yes',b'regular'
5735086841,b'level',b'0',b'regular'
5735086842,b'door',b'yes',b'regular'
5735086842,b'level',b'0',b'regular'
5735086843,b'door',b'yes',b'regular'
